detection_id,cluster,mosaic_file,mosaic_row,mosaic_col,mosaic_x,mosaic_y,thumb_size,frame,bbox_x,bbox_y,bbox_w,bbox_h,quality_score,solidity,eccentricity
636,1,cluster_01_page01.png,6,0,0,580,90,RCNHSha_20250512_004016_IMG6,1152,1055,33,58,0.3322,0.8966,0.855
2219,1,cluster_01_page01.png,6,1,90,580,90,RCNHSha_20250514_044002_IMG5,2494,2474,36,56,0.332,0.8513,0.8469
2663,1,cluster_01_page01.png,6,2,180,580,90,RCNHSha_20250515_001047_IMG8,1545,386,48,86,0.3315,0.7766,0.8877
2575,1,cluster_01_page01.png,6,3,270,580,90,RCNHSha_20250515_001032_IMG7,2023,990,46,67,0.3314,0.8141,0.8437
3621,1,cluster_01_page01.png,6,4,360,580,90,RCNHSha_20250515_033932_IMG3,1531,404,62,79,0.3312,0.7571,0.6552
5360,1,cluster_01_page01.png,6,5,450,580,90,RCNHSha_20250516_041017_IMG6,1527,405,60,81,0.3309,0.7475,0.8256
3118,1,cluster_01_page01.png,6,6,540,580,90,RCNHSha_20250515_011032_IMG7,980,1217,47,76,0.3308,0.7718,0.858
1167,1,cluster_01_page01.png,6,7,630,580,90,RCNHSha_20250513_010946_IMG4,1133,878,42,60,0.3307,0.8632,0.91
4935,1,cluster_01_page01.png,6,8,720,580,90,RCNHSha_20250516_011045_IMG8,1385,1376,38,72,0.3307,0.8264,0.8732
4300,1,cluster_01_page01.png,6,9,810,580,90,RCNHSha_20250516_000947_IMG4,2593,2341,81,105,0.3304,0.6055,0.7982
3276,1,cluster_01_page01.png,6,10,900,580,90,RCNHSha_20250515_014047_IMG8,982,1219,43,83,0.3303,0.7584,0.8621
4963,1,cluster_01_page01.png,6,11,990,580,90,RCNHSha_20250516_013945_IMG4,1523,404,62,80,0.3303,0.7313,0.836
6780,1,cluster_01_page01.png,6,12,1080,580,90,RCNHSha_20250921_232102_IMG7,2257,150,75,113,0.33,0.6388,0.9409
2855,1,cluster_01_page01.png,6,13,1170,580,90,RCNHSha_20250515_004017_IMG6,979,1215,48,78,0.3299,0.7907,0.8926
2288,1,cluster_01_page01.png,6,14,1260,580,90,RCNHSha_20250514_053932_IMG3,2667,1390,40,79,0.3295,0.7797,0.8989
1292,1,cluster_01_page01.png,7,0,0,670,90,RCNHSha_20250513_030916_IMG2,2605,266,173,228,0.3294,0.3874,0.9206
485,1,cluster_01_page01.png,7,1,90,670,90,RCNHSha_20250511_051046_IMG8,2809,708,39,114,0.3291,0.7279,0.9638
696,1,cluster_01_page01.png,7,2,180,670,90,RCNHSha_20250512_011034_IMG7,1111,890,51,76,0.3291,0.766,0.7948
2482,1,cluster_01_page01.png,7,3,270,670,90,RCNHSha_20250515_000932_IMG3,980,1216,46,77,0.3285,0.7705,0.8811
2956,1,cluster_01_page01.png,7,4,360,670,90,RCNHSha_20250515_010932_IMG3,982,1218,43,74,0.3284,0.7829,0.8826
3227,1,cluster_01_page01.png,7,5,450,670,90,RCNHSha_20250515_013932_IMG3,981,1214,44,86,0.3282,0.7651,0.8841
4968,1,cluster_01_page01.png,7,6,540,670,90,RCNHSha_20250516_013945_IMG4,1402,780,64,83,0.3281,0.725,0.8572
478,1,cluster_01_page01.png,7,7,630,670,90,RCNHSha_20250511_051016_IMG6,1158,1067,37,53,0.328,0.8906,0.8057
2765,1,cluster_01_page01.png,7,8,720,670,90,RCNHSha_20250515_003916_IMG2,1646,1439,94,134,0.3279,0.5489,0.8553
6804,1,cluster_01_page01.png,7,9,810,670,90,RCNHSha_20250921_232102_IMG7,2926,728,41,60,0.3279,0.8413,0.872
1859,1,cluster_01_page01.png,7,10,900,670,90,RCNHSha_20250513_234016_IMG6,2142,1500,83,110,0.3277,0.5783,0.8972
1064,1,cluster_01_page01.png,7,11,990,670,90,RCNHSha_20250513_003900_IMG1,2941,1191,36,73,0.3276,0.82,0.9322
3899,1,cluster_01_page01.png,7,12,1080,670,90,RCNHSha_20250515_054049_IMG8,1542,395,52,82,0.3275,0.7787,0.887
2324,1,cluster_01_page01.png,7,13,1170,670,90,RCNHSha_20250514_054003_IMG5,1385,2279,51,80,0.3274,0.7467,0.792
3906,1,cluster_01_page01.png,7,14,1260,670,90,RCNHSha_20250515_054049_IMG8,1061,901,82,112,0.3274,0.6632,0.9561
3948,1,cluster_01_page01.png,8,0,0,760,90,RCNHSha_20250515_234002_IMG5,1239,917,48,111,0.3273,0.6996,0.9433
1145,1,cluster_01_page01.png,8,1,90,760,90,RCNHSha_20250513_003931_IMG3,2353,2042,43,69,0.3272,0.8118,0.8317
244,1,cluster_01_page01.png,8,2,180,760,90,RCNHSha_20250510_234001_IMG5,1029,2061,42,64,0.3266,0.8523,0.9374
3362,1,cluster_01_page01.png,8,3,270,760,90,RCNHSha_20250515_023902_IMG1,1831,635,35,52,0.3266,0.8832,0.8297
3941,1,cluster_01_page01.png,8,4,360,760,90,RCNHSha_20250515_234002_IMG5,1542,402,47,81,0.3266,0.8055,0.9228
1830,1,cluster_01_page01.png,8,5,450,760,90,RCNHSha_20250513_054046_IMG8,1440,1675,41,61,0.3265,0.8289,0.823
3104,1,cluster_01_page01.png,8,6,540,760,90,RCNHSha_20250515_011032_IMG7,1535,402,56,71,0.3262,0.7867,0.7634
2391,1,cluster_01_page01.png,8,7,630,760,90,RCNHSha_20250514_233948_IMG4,979,1216,46,77,0.3259,0.7857,0.8892
5521,1,cluster_01_page01.png,8,8,720,760,90,RCNHSha_20250516_053901_IMG1,1382,1379,38,77,0.3258,0.8006,0.9349
2554,1,cluster_01_page01.png,8,9,810,760,90,RCNHSha_20250515_001032_IMG7,2112,420,37,68,0.3256,0.8721,0.9593
7318,1,cluster_01_page01.png,8,10,900,760,90,RCNHSha_20250922_005145_IMG11,1092,2073,38,58,0.3254,0.8436,0.852
3488,1,cluster_01_page01.png,8,11,990,760,90,RCNHSha_20250515_023932_IMG3,982,1227,52,70,0.3253,0.7881,0.8528
902,1,cluster_01_page01.png,8,12,1080,760,90,RCNHSha_20250512_031003_IMG5,2346,2499,55,81,0.3248,0.7753,0.9168
7028,1,cluster_01_page01.png,8,13,1170,760,90,RCNHSha_20250922_005035_IMG4,2601,1423,47,66,0.3248,0.7971,0.8841
7867,1,cluster_01_page01.png,8,14,1260,760,90,RCNHSha_20250922_055125_IMG8,1673,1891,49,68,0.3246,0.7549,0.9235
4356,1,cluster_01_page01.png,9,0,0,850,90,RCNHSha_20250516_001002_IMG5,2066,1064,57,78,0.3242,0.7184,0.537
7390,1,cluster_01_page01.png,9,1,90,850,90,RCNHSha_20250922_005155_IMG12,3102,1993,34,73,0.324,0.8374,0.953
2820,1,cluster_01_page01.png,9,2,180,850,90,RCNHSha_20250515_003932_IMG3,2871,1687,34,56,0.3237,0.8515,0.8805
8807,1,cluster_01_page01.png,9,3,270,850,90,RCNHSha_20250922_075129_IMG8,3170,1140,51,80,0.3235,0.7595,0.9142
2317,1,cluster_01_page01.png,9,4,360,850,90,RCNHSha_20250514_054003_IMG5,2667,1391,43,78,0.3234,0.7529,0.8948
2364,1,cluster_01_page01.png,9,5,450,850,90,RCNHSha_20250514_233948_IMG4,1539,384,62,87,0.3232,0.6898,0.7552
3869,1,cluster_01_page01.png,9,6,540,850,90,RCNHSha_20250515_054003_IMG5,1063,908,81,103,0.323,0.6722,0.9532
4956,1,cluster_01_page01.png,9,7,630,850,90,RCNHSha_20250516_011045_IMG8,2047,2541,66,96,0.3228,0.6687,0.8555
1823,1,cluster_01_page01.png,9,8,720,850,90,RCNHSha_20250513_054046_IMG8,1365,528,51,69,0.3227,0.8148,0.9237
5522,1,cluster_01_page01.png,9,9,810,850,90,RCNHSha_20250516_053901_IMG1,2459,1401,46,61,0.3227,0.8387,0.8686
2904,1,cluster_01_page01.png,9,10,900,850,90,RCNHSha_20250515_010917_IMG2,1763,960,37,61,0.3225,0.8376,0.9093
3215,1,cluster_01_page01.png,9,11,990,850,90,RCNHSha_20250515_013932_IMG3,1535,393,59,82,0.3221,0.7039,0.8166
7777,1,cluster_01_page01.png,9,12,1080,850,90,RCNHSha_20250922_055055_IMG5,1672,1885,50,76,0.3221,0.7384,0.9154
3829,1,cluster_01_page01.png,9,13,1170,850,90,RCNHSha_20250515_053933_IMG3,1064,907,79,105,0.3219,0.6647,0.95
3665,1,cluster_01_page01.png,9,14,1260,850,90,RCNHSha_20250515_034032_IMG7,2509,881,41,61,0.3216,0.8561,0.9251
3484,1,cluster_01_page01.png,10,0,0,940,90,RCNHSha_20250515_023932_IMG3,1176,1034,49,83,0.3215,0.7308,0.8421
7696,1,cluster_01_page01.png,10,1,90,940,90,RCNHSha_20250922_055035_IMG3,1673,1892,48,70,0.3209,0.7421,0.9187
1070,1,cluster_01_page01.png,10,2,180,940,90,RCNHSha_20250513_003900_IMG1,2749,1403,48,73,0.3208,0.7848,0.9147
3311,1,cluster_01_page01.png,10,3,270,940,90,RCNHSha_20250515_021001_IMG5,1534,391,62,80,0.3206,0.7242,0.86
2347,1,cluster_01_page01.png,10,4,360,940,90,RCNHSha_20250514_054033_IMG7,2667,1393,61,76,0.3199,0.6973,0.7905
3262,1,cluster_01_page01.png,10,5,450,940,90,RCNHSha_20250515_014047_IMG8,1535,396,57,79,0.3193,0.7157,0.7512
5012,1,cluster_01_page01.png,10,6,540,940,90,RCNHSha_20250516_014000_IMG5,1524,402,65,85,0.3192,0.6895,0.828
600,1,cluster_01_page01.png,10,7,630,940,90,RCNHSha_20250511_234046_IMG8,2575,2208,44,63,0.3188,0.8028,0.8145
555,1,cluster_01_page01.png,10,8,720,940,90,RCNHSha_20250511_234031_IMG7,2390,1408,44,57,0.3187,0.819,0.7748
841,1,cluster_01_page01.png,10,9,810,940,90,RCNHSha_20250512_021047_IMG8,2038,1177,56,82,0.3184,0.7302,0.8352
2909,1,cluster_01_page01.png,10,10,900,940,90,RCNHSha_20250515_010917_IMG2,981,1218,44,75,0.3182,0.7483,0.8751
3425,1,cluster_01_page01.png,10,11,990,940,90,RCNHSha_20250515_023917_IMG2,980,1225,51,75,0.3182,0.767,0.8787
3182,1,cluster_01_page01.png,10,12,1080,940,90,RCNHSha_20250515_013917_IMG2,981,1218,43,82,0.3179,0.749,0.8777
5584,1,cluster_01_page01.png,10,13,1170,940,90,RCNHSha_20250516_053947_IMG4,2235,2431,35,66,0.3177,0.8104,0.9035
2581,1,cluster_01_page01.png,10,14,1260,940,90,RCNHSha_20250515_001032_IMG7,1173,1032,49,86,0.3176,0.7158,0.862
3163,1,cluster_01_page01.png,11,0,0,1030,90,RCNHSha_20250515_013917_IMG2,1534,391,59,85,0.3175,0.6902,0.801
5710,1,cluster_01_page01.png,11,1,90,1030,90,RCNHSha_20250518_050946_IMG4,1348,536,40,80,0.3171,0.7899,0.9335
4458,1,cluster_01_page01.png,11,2,180,1030,90,RCNHSha_20250516_001016_IMG6,2068,459,67,99,0.317,0.6795,0.9485
2759,1,cluster_01_page01.png,11,3,270,1030,90,RCNHSha_20250515_003916_IMG2,981,1213,45,97,0.3169,0.7192,0.9176
7162,1,cluster_01_page01.png,11,4,360,1030,90,RCNHSha_20250922_005105_IMG7,2134,179,72,96,0.3169,0.618,0.8534
8969,1,cluster_01_page01.png,11,5,450,1030,90,RCNHSha_20250922_202125_IMG5,1843,1524,47,68,0.3168,0.7449,0.8819
660,1,cluster_01_page01.png,11,6,540,1030,90,RCNHSha_20250512_004047_IMG8,2330,2499,41,76,0.3164,0.7935,0.9326
5931,1,cluster_01_page01.png,11,7,630,1030,90,RCNHSha_20250520_031016_IMG6,1302,1715,64,90,0.3163,0.7334,0.9495
6892,1,cluster_01_page01.png,11,8,720,1030,90,RCNHSha_20250922_002134_IMG10,1953,272,99,138,0.3162,0.4645,0.8184
7835,1,cluster_01_page01.png,11,9,810,1030,90,RCNHSha_20250922_055125_IMG8,2416,965,30,61,0.3162,0.8148,0.9146
5786,1,cluster_01_page01.png,11,10,900,1030,90,RCNHSha_20250520_024045_IMG8,1794,873,47,69,0.316,0.8087,0.942
8873,1,cluster_01_page01.png,11,11,990,1030,90,RCNHSha_20250922_202115_IMG4,1743,556,41,63,0.316,0.7865,0.9332
240,1,cluster_01_page01.png,11,12,1080,1030,90,RCNHSha_20250510_234001_IMG5,2569,448,37,56,0.3159,0.838,0.8887
5524,1,cluster_01_page01.png,11,13,1170,1030,90,RCNHSha_20250516_053901_IMG1,2991,1445,53,98,0.3158,0.695,0.9342
7270,1,cluster_01_page01.png,11,14,1260,1030,90,RCNHSha_20250922_005145_IMG11,2921,666,42,59,0.3153,0.7953,0.8171
8899,1,cluster_01_page01.png,12,0,0,1120,90,RCNHSha_20250922_202115_IMG4,1843,1523,47,68,0.3147,0.7229,0.8873
575,1,cluster_01_page01.png,12,1,90,1120,90,RCNHSha_20250511_234046_IMG8,1533,387,53,107,0.3146,0.6367,0.8694
5307,1,cluster_01_page01.png,12,2,180,1120,90,RCNHSha_20250516_041002_IMG5,1523,394,65,88,0.3146,0.6726,0.8003
344,1,cluster_01_page01.png,12,3,270,1120,90,RCNHSha_20250511_021016_IMG6,2789,1462,47,69,0.3145,0.8247,0.9351
4925,1,cluster_01_page01.png,12,4,360,1120,90,RCNHSha_20250516_011045_IMG8,2601,777,49,82,0.3143,0.763,0.8566
1348,1,cluster_01_page01.png,12,5,450,1120,90,RCNHSha_20250513_030916_IMG2,2092,1437,52,77,0.3141,0.7351,0.7811
2778,1,cluster_01_page01.png,12,6,540,1120,90,RCNHSha_20250515_003916_IMG2,2824,1930,37,63,0.3137,0.7919,0.9033
2895,1,cluster_01_page01.png,12,7,630,1120,90,RCNHSha_20250515_010917_IMG2,1536,391,57,80,0.3137,0.7161,0.8745
6060,1,cluster_01_page01.png,12,8,720,1120,90,RCNHSha_20250921_222019_IMG3,3166,1868,48,72,0.3137,0.7622,0.9376
6795,1,cluster_01_page01.png,12,9,810,1120,90,RCNHSha_20250921_232102_IMG7,1058,503,79,97,0.3137,0.605,0.776
4671,1,cluster_01_page01.png,12,10,900,1120,90,RCNHSha_20250516_004030_IMG7,1525,406,63,86,0.3136,0.6859,0.7921
3061,1,cluster_01_page01.png,12,11,990,1120,90,RCNHSha_20250515_011017_IMG6,981,1218,48,76,0.3135,0.7294,0.858
3166,1,cluster_01_page01.png,12,12,1080,1120,90,RCNHSha_20250515_013917_IMG2,1960,632,55,77,0.3131,0.7312,0.8879
1988,1,cluster_01_page01.png,12,13,1170,1120,90,RCNHSha_20250514_021100_IMG9,1022,1412,40,60,0.313,0.8427,0.8968
2076,1,cluster_01_page01.png,12,14,1260,1120,90,RCNHSha_20250514_024101_IMG9,2124,1146,68,89,0.313,0.6413,0.8959
5134,1,cluster_01_page01.png,13,0,0,1210,90,RCNHSha_20250516_020900_IMG1,2042,2546,56,77,0.3129,0.703,0.7405
1741,1,cluster_01_page01.png,13,1,90,1210,90,RCNHSha_20250513_043901_IMG1,1098,1790,48,74,0.3126,0.8185,0.9631
8994,1,cluster_01_page01.png,13,2,180,1210,90,RCNHSha_20250922_202125_IMG5,2507,2400,36,58,0.312,0.8214,0.8596
5377,1,cluster_01_page01.png,13,3,270,1210,90,RCNHSha_20250516_041017_IMG6,1540,1487,50,69,0.3115,0.7632,0.8734
3625,1,cluster_01_page01.png,13,4,360,1210,90,RCNHSha_20250515_033932_IMG3,1818,622,49,68,0.3114,0.7772,0.9166
8160,1,cluster_01_page01.png,13,5,450,1210,90,RCNHSha_20250922_062107_IMG6,1627,289,62,75,0.3113,0.6949,0.8423
6420,1,cluster_01_page01.png,13,6,540,1210,90,RCNHSha_20250921_225051_IMG6,2271,1550,50,69,0.3111,0.7183,0.786
3310,1,cluster_01_page01.png,13,7,630,1210,90,RCNHSha_20250515_021001_IMG5,2387,319,71,97,0.3107,0.689,0.9583
4834,1,cluster_01_page01.png,13,8,720,1210,90,RCNHSha_20250516_011015_IMG6,1489,187,177,217,0.3105,0.3246,0.8421
8091,1,cluster_01_page01.png,13,9,810,1210,90,RCNHSha_20250922_062047_IMG4,2883,608,60,82,0.31,0.696,0.9291
3363,1,cluster_01_page01.png,13,10,900,1210,90,RCNHSha_20250515_023902_IMG1,2348,699,54,73,0.3099,0.7154,0.8197
1710,1,cluster_01_page01.png,13,11,990,1210,90,RCNHSha_20250513_041101_IMG9,1177,1363,39,57,0.3094,0.8155,0.7574
8828,1,cluster_01_page01.png,13,12,1080,1210,90,RCNHSha_20250922_075129_IMG8,2246,1764,42,64,0.3094,0.7424,0.8301
3321,1,cluster_01_page01.png,13,13,1170,1210,90,RCNHSha_20250515_021001_IMG5,979,1215,46,84,0.3092,0.6928,0.8652
2799,1,cluster_01_page01.png,13,14,1260,1210,90,RCNHSha_20250515_003932_IMG3,1837,682,44,64,0.3078,0.7785,0.9231
2081,1,cluster_01_page01.png,14,0,0,1300,90,RCNHSha_20250514_024101_IMG9,1040,1411,44,61,0.3077,0.8265,0.943
1963,1,cluster_01_page01.png,14,1,90,1300,90,RCNHSha_20250514_013946_IMG4,1026,1411,42,61,0.3067,0.7894,0.8556
158,1,cluster_01_page01.png,14,2,180,1300,90,RCNHSha_20250510_020931_IMG3,1997,1887,72,91,0.3064,0.6485,0.7511
5518,1,cluster_01_page01.png,14,3,270,1300,90,RCNHSha_20250516_053901_IMG1,1909,1182,40,67,0.3064,0.7751,0.8944
6904,1,cluster_01_page01.png,14,4,360,1300,90,RCNHSha_20250922_002134_IMG10,2921,663,42,66,0.3061,0.7378,0.8792
2810,1,cluster_01_page01.png,14,5,450,1300,90,RCNHSha_20250515_003932_IMG3,2654,1396,81,110,0.3051,0.5594,0.846
435,1,cluster_01_page01.png,14,6,540,1300,90,RCNHSha_20250511_044001_IMG5,2443,2524,36,75,0.3046,0.8007,0.9601
8628,1,cluster_01_page01.png,14,7,630,1300,90,RCNHSha_20250922_072208_IMG12,838,856,48,66,0.3046,0.774,0.9202
1967,1,cluster_01_page01.png,14,8,720,1300,90,RCNHSha_20250514_013946_IMG4,2587,1603,48,65,0.3043,0.775,0.9435
8269,1,cluster_01_page01.png,14,9,810,1300,90,RCNHSha_20250922_062127_IMG8,2945,688,50,71,0.3041,0.7083,0.7583
2249,1,cluster_01_page01.png,14,10,900,1300,90,RCNHSha_20250514_053917_IMG2,1848,740,49,74,0.3039,0.7465,0.9268
5737,1,cluster_01_page01.png,14,11,990,1300,90,RCNHSha_20250518_050946_IMG4,2560,1751,94,120,0.303,0.5414,0.9337
3263,1,cluster_01_page01.png,14,12,1080,1300,90,RCNHSha_20250515_014047_IMG8,2106,396,43,64,0.3027,0.7704,0.871
5336,1,cluster_01_page01.png,14,13,1170,1300,90,RCNHSha_20250516_041002_IMG5,1043,1977,54,77,0.3027,0.7804,0.9655
4590,1,cluster_01_page01.png,14,14,1260,1300,90,RCNHSha_20250516_003930_IMG3,1532,402,54,79,0.3023,0.6824,0.89
5620,1,cluster_01_page02.png,0,0,0,40,90,RCNHSha_20250516_054032_IMG7,3078,1831,38,61,0.3023,0.7973,0.8907
3740,1,cluster_01_page02.png,0,1,90,40,90,RCNHSha_20250515_041033_IMG7,1531,393,62,82,0.3021,0.6571,0.6992
2136,1,cluster_01_page02.png,0,2,180,40,90,RCNHSha_20250514_030916_IMG2,1812,2604,42,74,0.3016,0.7404,0.9022
5682,1,cluster_01_page02.png,0,3,270,40,90,RCNHSha_20250518_044100_IMG9,1211,2089,32,64,0.3013,0.7936,0.9137
3343,1,cluster_01_page02.png,0,4,360,40,90,RCNHSha_20250515_021001_IMG5,2544,2343,49,88,0.3012,0.6972,0.9031
4325,1,cluster_01_page02.png,0,5,450,40,90,RCNHSha_20250516_001002_IMG5,1530,402,57,77,0.3006,0.6907,0.8244
3527,1,cluster_01_page02.png,0,6,540,40,90,RCNHSha_20250515_031002_IMG5,1537,394,55,76,0.3003,0.6897,0.812
7091,1,cluster_01_page02.png,0,7,630,40,90,RCNHSha_20250922_005045_IMG5,2923,667,39,57,0.2997,0.7648,0.8473
247,1,cluster_01_page02.png,0,8,720,40,90,RCNHSha_20250511_003931_IMG3,2705,268,105,172,0.2995,0.4233,0.9243
7418,1,cluster_01_page02.png,0,9,810,40,90,RCNHSha_20250922_045113_IMG7,2817,460,93,144,0.2991,0.4328,0.9008
3861,1,cluster_01_page02.png,0,10,900,40,90,RCNHSha_20250515_054003_IMG5,1540,375,56,96,0.2984,0.6725,0.9308
2946,1,cluster_01_page02.png,0,11,990,40,90,RCNHSha_20250515_010932_IMG3,1536,390,56,81,0.2979,0.6502,0.8425
5482,1,cluster_01_page02.png,0,12,1080,40,90,RCNHSha_20250516_044031_IMG7,2681,1790,80,107,0.2979,0.563,0.8241
5706,1,cluster_01_page02.png,0,13,1170,40,90,RCNHSha_20250518_050946_IMG4,2421,341,47,67,0.2979,0.72,0.8258
1077,1,cluster_01_page02.png,0,14,1260,40,90,RCNHSha_20250513_003900_IMG1,2517,1793,57,78,0.2978,0.6381,0.6176
2441,1,cluster_01_page02.png,1,0,0,130,90,RCNHSha_20250515_000932_IMG3,1527,393,68,88,0.2978,0.6065,0.8062
2393,1,cluster_01_page02.png,1,1,90,130,90,RCNHSha_20250514_233948_IMG4,2461,1407,64,85,0.2973,0.6507,0.8756
4943,1,cluster_01_page02.png,1,2,180,130,90,RCNHSha_20250516_011045_IMG8,2702,1823,49,71,0.2968,0.7324,0.933
2009,1,cluster_01_page02.png,1,3,270,130,90,RCNHSha_20250514_023931_IMG3,1190,958,41,68,0.2965,0.7869,0.9563
6566,1,cluster_01_page02.png,1,4,360,130,90,RCNHSha_20250921_225111_IMG8,2942,716,38,62,0.2952,0.7488,0.9369
1749,1,cluster_01_page02.png,1,5,450,130,90,RCNHSha_20250513_043932_IMG3,1919,204,80,155,0.2951,0.5183,0.9726
4883,1,cluster_01_page02.png,1,6,540,130,90,RCNHSha_20250516_011015_IMG6,1532,1532,45,70,0.295,0.6939,0.8963
6826,1,cluster_01_page02.png,1,7,630,130,90,RCNHSha_20250921_232102_IMG7,2280,1450,41,75,0.2943,0.7444,0.9673
4977,1,cluster_01_page02.png,1,8,720,130,90,RCNHSha_20250516_013945_IMG4,1866,1178,76,97,0.2942,0.6057,0.9411
2945,1,cluster_01_page02.png,1,9,810,130,90,RCNHSha_20250515_010932_IMG3,2442,337,53,70,0.2941,0.6699,0.822
5434,1,cluster_01_page02.png,1,10,900,130,90,RCNHSha_20250516_041049_IMG8,3078,1827,40,57,0.2939,0.7617,0.853
3938,1,cluster_01_page02.png,1,11,990,130,90,RCNHSha_20250515_234002_IMG5,2469,293,60,82,0.2934,0.7346,0.9775
5418,1,cluster_01_page02.png,1,12,1080,130,90,RCNHSha_20250516_041049_IMG8,2110,1152,63,83,0.2932,0.6591,0.9455
8859,1,cluster_01_page02.png,1,13,1170,130,90,RCNHSha_20250922_075129_IMG8,2563,2708,69,108,0.293,0.5716,0.9137
2744,1,cluster_01_page02.png,1,14,1260,130,90,RCNHSha_20250515_003916_IMG2,2009,387,39,76,0.2928,0.7293,0.9368
8362,1,cluster_01_page02.png,2,0,0,220,90,RCNHSha_20250922_062147_IMG10,1876,999,41,58,0.2922,0.7436,0.8936
5809,1,cluster_01_page02.png,2,1,90,220,90,RCNHSha_20250520_024045_IMG8,2915,1700,58,76,0.2916,0.7368,0.9736
5538,1,cluster_01_page02.png,2,2,180,220,90,RCNHSha_20250516_053901_IMG1,2239,2434,32,62,0.2914,0.7581,0.8646
1958,1,cluster_01_page02.png,2,3,270,220,90,RCNHSha_20250514_013946_IMG4,2122,1128,74,115,0.2911,0.5081,0.8679
4722,1,cluster_01_page02.png,2,4,360,220,90,RCNHSha_20250516_004030_IMG7,1045,2019,73,99,0.2911,0.6879,0.985
3987,1,cluster_01_page02.png,2,5,450,220,90,RCNHSha_20250515_234047_IMG8,1528,407,58,79,0.2904,0.6714,0.8967
8176,1,cluster_01_page02.png,2,6,540,220,90,RCNHSha_20250922_062107_IMG6,2882,569,100,126,0.2903,0.4941,0.9582
5573,1,cluster_01_page02.png,2,7,630,220,90,RCNHSha_20250516_053947_IMG4,2521,2027,40,60,0.2897,0.7462,0.8477
1153,1,cluster_01_page02.png,2,8,720,220,90,RCNHSha_20250513_003931_IMG3,3014,2253,64,92,0.2887,0.5991,0.7553
8852,1,cluster_01_page02.png,2,9,810,220,90,RCNHSha_20250922_075129_IMG8,1212,2471,41,63,0.2885,0.7366,0.8585
5483,1,cluster_01_page02.png,2,10,900,220,90,RCNHSha_20250516_044031_IMG7,3079,1834,43,57,0.2879,0.752,0.8294
5995,1,cluster_01_page02.png,2,11,990,220,90,RCNHSha_20250520_031046_IMG8,2917,1698,54,80,0.2874,0.7107,0.9683
805,1,cluster_01_page02.png,2,12,1080,220,90,RCNHSha_20250512_020902_IMG1,2576,1134,47,68,0.2855,0.7167,0.889
7714,1,cluster_01_page02.png,2,13,1170,220,90,RCNHSha_20250922_055035_IMG3,1653,2308,44,63,0.2841,0.7061,0.817
839,1,cluster_01_page02.png,2,14,1260,220,90,RCNHSha_20250512_021047_IMG8,1947,1113,47,64,0.284,0.6845,0.8334
904,1,cluster_01_page02.png,3,0,0,310,90,RCNHSha_20250512_034017_IMG6,3006,781,44,67,0.2831,0.7271,0.9358
2536,1,cluster_01_page02.png,3,1,90,310,90,RCNHSha_20250515_000932_IMG3,2484,2603,89,109,0.2826,0.4981,0.8412
2043,1,cluster_01_page02.png,3,2,180,310,90,RCNHSha_20250514_023946_IMG4,1026,1407,41,66,0.2822,0.7286,0.9014
2307,1,cluster_01_page02.png,3,3,270,310,90,RCNHSha_20250514_054003_IMG5,2369,329,51,69,0.2813,0.7201,0.9575
7175,1,cluster_01_page02.png,3,4,360,310,90,RCNHSha_20250922_005105_IMG7,950,570,75,89,0.2809,0.5761,0.5337
5760,1,cluster_01_page02.png,3,5,450,310,90,RCNHSha_20250518_050946_IMG4,2376,2454,48,85,0.2807,0.6904,0.9727
4973,1,cluster_01_page02.png,3,6,540,310,90,RCNHSha_20250516_013945_IMG4,1615,1017,47,76,0.2803,0.6607,0.9085
1626,1,cluster_01_page02.png,3,7,630,310,90,RCNHSha_20250513_034017_IMG6,1013,1379,46,63,0.2797,0.71,0.7522
8000,1,cluster_01_page02.png,3,8,720,310,90,RCNHSha_20250922_062017_IMG1,2885,569,97,121,0.2795,0.5057,0.9646
3228,1,cluster_01_page02.png,3,9,810,310,90,RCNHSha_20250515_013932_IMG3,2534,1214,46,61,0.2791,0.7111,0.9121
8715,1,cluster_01_page02.png,3,10,900,310,90,RCNHSha_20250922_075109_IMG6,832,848,55,72,0.2791,0.677,0.918
4394,1,cluster_01_page02.png,3,11,990,310,90,RCNHSha_20250516_001002_IMG5,2592,1623,42,75,0.279,0.6991,0.9402
4636,1,cluster_01_page02.png,3,12,1080,310,90,RCNHSha_20250516_003930_IMG3,2696,1823,54,75,0.2785,0.6557,0.9387
2253,1,cluster_01_page02.png,3,13,1170,310,90,RCNHSha_20250514_053917_IMG2,2160,906,94,118,0.2782,0.5508,0.9699
5209,1,cluster_01_page02.png,3,14,1260,310,90,RCNHSha_20250516_031002_IMG5,2538,2333,40,69,0.2781,0.6997,0.8986
7597,1,cluster_01_page02.png,4,0,0,400,90,RCNHSha_20250922_052024_IMG2,472,1468,157,159,0.2772,0.4545,0.9841
208,1,cluster_01_page02.png,4,1,90,400,90,RCNHSha_20250510_021001_IMG5,2300,993,47,62,0.2771,0.6958,0.8885
3660,1,cluster_01_page02.png,4,2,180,400,90,RCNHSha_20250515_034032_IMG7,2033,501,57,80,0.277,0.6457,0.7612
3662,1,cluster_01_page02.png,4,3,270,400,90,RCNHSha_20250515_034032_IMG7,2057,735,66,92,0.2754,0.5472,0.8231
5078,1,cluster_01_page02.png,4,4,360,400,90,RCNHSha_20250516_014100_IMG9,2600,1637,59,82,0.2754,0.6375,0.9561
