detection_id,cluster,mosaic_file,mosaic_row,mosaic_col,mosaic_x,mosaic_y,thumb_size,frame,bbox_x,bbox_y,bbox_w,bbox_h,quality_score,solidity,eccentricity
4899,2,cluster_02_page01.png,10,13,1170,940,90,RCNHSha_20250516_001016_IMG6,1402,781,150,39,0.3618995936217351,0.7456495828367103,0.975407383768593
6468,2,cluster_02_page01.png,10,14,1260,940,90,RCNHSha_20250520_031046_IMG8,1037,1972,197,125,0.3618019628315497,0.49702734839476814,0.928016637392609
3675,2,cluster_02_page01.png,11,0,0,1030,90,RCNHSha_20250515_014047_IMG8,2033,2566,74,54,0.36178140264824493,0.8430211032950758,0.791581000865556
3044,2,cluster_02_page01.png,11,1,90,1030,90,RCNHSha_20250515_001047_IMG8,1932,1114,173,77,0.3617199562829721,0.4906039594010652,0.9176558263074333
575,2,cluster_02_page01.png,11,2,180,1030,90,RCNHSha_20250511_051046_IMG8,794,1349,67,44,0.36166219287495927,0.8943125839677564,0.859135588810544
8834,2,cluster_02_page01.png,11,3,270,1030,90,RCNHSha_20250922_062127_IMG8,2510,2708,108,62,0.3615812773373054,0.6939958592132505,0.8632986122966969
572,2,cluster_02_page01.png,11,4,360,1030,90,RCNHSha_20250511_051046_IMG8,2179,968,53,35,0.36155046325460916,0.9470031545741325,0.7569406344109983
6050,2,cluster_02_page01.png,11,5,450,1030,90,RCNHSha_20250516_053947_IMG4,2661,2432,89,44,0.3612877512842912,0.8267875125881168,0.9259843410827161
6158,2,cluster_02_page01.png,11,6,540,1030,90,RCNHSha_20250518_044100_IMG9,2352,2464,95,74,0.36122155520223476,0.7257039055404177,0.8381981650831333
4376,2,cluster_02_page01.png,11,7,630,1030,90,RCNHSha_20250515_234047_IMG8,1412,786,119,64,0.3611125145007239,0.7628426936385414,0.9616664589498534
5210,2,cluster_02_page01.png,11,8,720,1030,90,RCNHSha_20250516_010900_IMG1,1530,1488,85,74,0.3610905482579652,0.7097349075517932,0.8166321292112133
5916,2,cluster_02_page01.png,11,9,810,1030,90,RCNHSha_20250516_044031_IMG7,2566,419,99,66,0.36107125301461584,0.7397227533460803,0.8866749090011118
6688,2,cluster_02_page01.png,11,10,900,1030,90,RCNHSha_20250921_222139_IMG11,1580,2552,58,36,0.3609241153940451,0.950199203187251,0.8147520803563819
3556,2,cluster_02_page01.png,11,11,990,1030,90,RCNHSha_20250515_013917_IMG2,3296,1324,121,99,0.3609132418906478,0.7207343412526998,0.9549882795871604
1378,2,cluster_02_page01.png,11,12,1080,1030,90,RCNHSha_20250513_013947_IMG4,1329,779,111,48,0.3609118789381465,0.7681238121096932,0.9363688083463229
5342,2,cluster_02_page01.png,11,13,1170,1030,90,RCNHSha_20250516_011015_IMG6,2511,1543,95,57,0.36086874192720986,0.8241720723796517,0.9120309981696455
8906,2,cluster_02_page01.png,11,14,1260,1030,90,RCNHSha_20250922_062147_IMG10,2337,2180,73,36,0.36073934591168333,0.8934383202099737,0.9141402222415694
4216,2,cluster_02_page01.png,12,0,0,1120,90,RCNHSha_20250515_053933_IMG3,1861,1135,309,96,0.3606240861766281,0.48289133441577964,0.9887771649395004
5030,2,cluster_02_page01.png,12,1,90,1120,90,RCNHSha_20250516_003930_IMG3,1472,420,67,46,0.36052171567456304,0.897887323943662,0.8771767478909
9435,2,cluster_02_page01.png,12,2,180,1120,90,RCNHSha_20250922_202115_IMG4,2047,2708,74,48,0.36047697208247154,0.8305479984453945,0.859337052386627
7606,2,cluster_02_page01.png,12,3,270,1120,90,RCNHSha_20250922_005045_IMG5,2874,1461,48,38,0.36046038919061874,0.925205684367988,0.8015517293183011
8453,2,cluster_02_page01.png,12,4,360,1120,90,RCNHSha_20250922_055135_IMG9,2769,1804,142,95,0.3604555321139159,0.5604765604765605,0.8625022230828807
8609,2,cluster_02_page01.png,12,5,450,1120,90,RCNHSha_20250922_062047_IMG4,2630,1163,172,119,0.36037463062721575,0.45645060766593953,0.8684339358724745
2505,2,cluster_02_page01.png,12,6,540,1120,90,RCNHSha_20250514_044002_IMG5,2151,1203,85,55,0.36027540466483865,0.8325581395348837,0.9048634742108258
2966,2,cluster_02_page01.png,12,7,630,1120,90,RCNHSha_20250515_001032_IMG7,2214,1733,127,97,0.3602144260078832,0.5529846153846154,0.6822365646229809
1346,2,cluster_02_page01.png,12,8,720,1120,90,RCNHSha_20250513_010946_IMG4,2442,319,159,55,0.36012513411161906,0.6509433962264151,0.9814335130596248
1259,2,cluster_02_page01.png,12,9,810,1120,90,RCNHSha_20250513_003900_IMG1,1362,2312,58,36,0.3600195454434778,0.9545745361484325,0.8256026478823025
5404,2,cluster_02_page01.png,12,10,900,1120,90,RCNHSha_20250516_011045_IMG8,1322,2262,121,80,0.3599941965767315,0.6402398401065956,0.9223027417486583
3289,2,cluster_02_page01.png,12,11,990,1120,90,RCNHSha_20250515_010917_IMG2,1732,2069,58,40,0.35998454061142515,0.9490407673860911,0.832872626004986
4047,2,cluster_02_page01.png,12,12,1080,1120,90,RCNHSha_20250515_034032_IMG7,1834,1140,290,80,0.3599464702795756,0.47991261075373226,0.9853765589172568
5713,2,cluster_02_page01.png,12,13,1170,1120,90,RCNHSha_20250516_033932_IMG3,865,1933,81,59,0.3597198911391698,0.8595265812960807,0.9480401130465274
5750,2,cluster_02_page01.png,12,14,1260,1120,90,RCNHSha_20250516_040916_IMG2,2782,1598,98,46,0.35958048914776447,0.7641799385303157,0.9250958036861308
8483,2,cluster_02_page01.png,13,0,0,1210,90,RCNHSha_20250922_055135_IMG9,2515,2705,107,71,0.3594960006713144,0.6754686555130014,0.7812634322443477
9105,2,cluster_02_page01.png,13,1,90,1210,90,RCNHSha_20250922_072118_IMG7,2399,2698,87,60,0.35946988434844795,0.806282722513089,0.8564242902478906
1909,2,cluster_02_page01.png,13,2,180,1210,90,RCNHSha_20250513_040901_IMG1,1869,849,81,50,0.3594229936000266,0.8751581611134542,0.9368137531306197
6916,2,cluster_02_page01.png,13,3,270,1210,90,RCNHSha_20250921_225051_IMG6,2495,2179,49,35,0.35929579257779265,0.9202898550724637,0.7304167921827794
2690,2,cluster_02_page01.png,13,4,360,1210,90,RCNHSha_20250514_233948_IMG4,1982,1168,243,69,0.35914706058569745,0.4782533506268915,0.9882595220615288
5941,2,cluster_02_page01.png,13,5,450,1210,90,RCNHSha_20250516_044031_IMG7,3068,1621,113,42,0.3591301332188116,0.7820186598812553,0.9491000169311891
165,2,cluster_02_page01.png,13,6,540,1210,90,RCNHSha_20250510_020931_IMG3,1887,1020,179,157,0.3591201434833252,0.4844956253216675,0.8521002743680104
1799,2,cluster_02_page01.png,13,7,630,1210,90,RCNHSha_20250513_031016_IMG6,1367,2308,51,34,0.35909269209235617,0.9532428355957768,0.7748923976915036
8039,2,cluster_02_page01.png,13,8,720,1210,90,RCNHSha_20250922_045153_IMG11,1755,1980,119,55,0.35904339098408133,0.6960017869108778,0.9349641380298037
5720,2,cluster_02_page01.png,13,9,810,1210,90,RCNHSha_20250516_033932_IMG3,1212,2317,151,64,0.3590178143666024,0.6258819756254009,0.9668472492785197
7550,2,cluster_02_page01.png,13,10,900,1210,90,RCNHSha_20250922_005035_IMG4,1244,2357,73,52,0.3590011563434632,0.8151898734177215,0.7024428368145768
1936,2,cluster_02_page01.png,13,11,990,1210,90,RCNHSha_20250513_040932_IMG3,2559,1334,195,168,0.3587638467658909,0.481111524361086,0.8326600665059297
2447,2,cluster_02_page01.png,13,12,1080,1210,90,RCNHSha_20250514_030947_IMG4,2266,859,202,154,0.35873532561644045,0.48491239454899415,0.8609386319087122
2864,2,cluster_02_page01.png,13,13,1170,1210,90,RCNHSha_20250515_000932_IMG3,2050,2568,87,63,0.358724226164404,0.7776826484018264,0.9094119957945982
5744,2,cluster_02_page01.png,13,14,1260,1210,90,RCNHSha_20250516_040916_IMG2,1295,1366,124,33,0.3587217793330439,0.8110313315926893,0.9791781530452629
4975,2,cluster_02_page01.png,14,0,0,1300,90,RCNHSha_20250516_001016_IMG6,3098,1982,78,43,0.35845340143722115,0.8943894389438944,0.889754517752218
8562,2,cluster_02_page01.png,14,1,90,1300,90,RCNHSha_20250922_062017_IMG1,2339,2175,72,42,0.3584420699498242,0.8767453057294174,0.9040774741578944
3368,2,cluster_02_page01.png,14,2,180,1300,90,RCNHSha_20250515_010947_IMG4,1147,1027,136,116,0.3583998275605712,0.5511377538536824,0.9137537236154382
1664,2,cluster_02_page01.png,14,3,270,1300,90,RCNHSha_20250513_030931_IMG3,2284,893,47,37,0.35839389274869543,0.9476190476190476,0.628953050587891
4585,2,cluster_02_page01.png,14,4,360,1300,90,RCNHSha_20250516_000901_IMG1,1842,2272,81,35,0.35833755984892923,0.8839981659789088,0.9235599025464788
3389,2,cluster_02_page01.png,14,5,450,1300,90,RCNHSha_20250515_010947_IMG4,2883,2026,65,32,0.35833524401506744,0.9321357285429142,0.931739178474998
5402,2,cluster_02_page01.png,14,6,540,1300,90,RCNHSha_20250516_011045_IMG8,2960,2099,168,63,0.3582587964868884,0.6148867313915858,0.968598593953101
2443,2,cluster_02_page01.png,14,7,630,1300,90,RCNHSha_20250514_030947_IMG4,2827,705,61,36,0.3581103052615892,0.9381443298969072,0.8017056621662995
8305,2,cluster_02_page01.png,14,8,720,1300,90,RCNHSha_20250922_055055_IMG5,2137,2835,102,36,0.3580960910448859,0.8314018691588785,0.9632340839171895
7832,2,cluster_02_page01.png,14,9,810,1300,90,RCNHSha_20250922_005155_IMG12,1187,317,122,44,0.3580129625088276,0.7858361774744027,0.9616369552509444
2985,2,cluster_02_page01.png,14,10,900,1300,90,RCNHSha_20250515_001032_IMG7,978,2267,76,54,0.35792897331972273,0.8141086749285034,0.7218756361112489
3012,2,cluster_02_page01.png,14,11,990,1300,90,RCNHSha_20250515_001047_IMG8,2202,248,215,105,0.35787851778809276,0.48702016017674676,0.9442388849153568
4028,2,cluster_02_page01.png,14,12,1080,1300,90,RCNHSha_20250515_033932_IMG3,2028,2560,70,54,0.3578634134007521,0.8267744202389319,0.6175136098579315
5067,2,cluster_02_page01.png,14,13,1170,1300,90,RCNHSha_20250516_003930_IMG3,1981,1444,54,39,0.35785923536580033,0.9570389953734303,0.7874917896722308
4273,2,cluster_02_page01.png,14,14,1260,1300,90,RCNHSha_20250515_054003_IMG5,2263,2479,153,66,0.35777212263355973,0.634166392634002,0.9735911677672088
299,2,cluster_02_page02.png,0,0,0,40,90,RCNHSha_20250511_010937_IMG3,2012,687,65,39,0.3577196234467916,0.9400237529691211,0.8827201721981865
1160,2,cluster_02_page02.png,0,1,90,40,90,RCNHSha_20250512_233915_IMG2,1906,303,83,55,0.35766947578112473,0.807028553498588,0.9048711882847349
8148,2,cluster_02_page02.png,0,2,180,40,90,RCNHSha_20250922_055035_IMG3,2860,585,116,59,0.35764309560154595,0.6737588652482269,0.9386622539356304
7661,2,cluster_02_page02.png,0,3,270,40,90,RCNHSha_20250922_005105_IMG7,1188,318,120,44,0.35764183664449894,0.7890625,0.9593014192640317
8223,2,cluster_02_page02.png,0,4,360,40,90,RCNHSha_20250922_055035_IMG3,2569,2758,124,93,0.35755766075429485,0.5438512869399428,0.8085359793218102
6252,2,cluster_02_page02.png,0,5,450,40,90,RCNHSha_20250520_024045_IMG8,2107,922,124,67,0.35755633716163926,0.745882949075247,0.9782589009753759
4020,2,cluster_02_page02.png,0,6,540,40,90,RCNHSha_20250515_033932_IMG3,2951,2102,133,43,0.3575218717769702,0.7462168196477301,0.9762148429831806
8840,2,cluster_02_page02.png,0,7,630,40,90,RCNHSha_20250922_062147_IMG10,1623,324,55,41,0.35742976070258553,0.9011663597298957,0.7310632859848523
2161,2,cluster_02_page02.png,0,8,720,40,90,RCNHSha_20250513_234016_IMG6,1354,2306,105,55,0.3573100689158793,0.775766016713092,0.9514946500569813
6404,2,cluster_02_page02.png,0,9,810,40,90,RCNHSha_20250520_031016_IMG6,1038,1966,196,132,0.35696069734728003,0.4798540367948913,0.9208723182307276
8577,2,cluster_02_page02.png,0,10,900,40,90,RCNHSha_20250922_062017_IMG1,2509,2708,108,63,0.3569288562745566,0.6865295845572807,0.8611369451334264
4996,2,cluster_02_page02.png,0,11,990,40,90,RCNHSha_20250516_001016_IMG6,1328,2259,114,83,0.3569083158659173,0.640730237504431,0.9209075935885475
3578,2,cluster_02_page02.png,0,12,1080,40,90,RCNHSha_20250515_013917_IMG2,2034,2568,70,53,0.35690608796783424,0.8490136570561456,0.733896711360799
4007,2,cluster_02_page02.png,0,13,1170,40,90,RCNHSha_20250515_033932_IMG3,1066,1028,116,85,0.35680169982034615,0.695615866388309,0.9663207453205611
8385,2,cluster_02_page02.png,0,14,1260,40,90,RCNHSha_20250922_055125_IMG8,2898,2425,181,97,0.35671732962158864,0.4730197163611207,0.9005574379906749
6927,2,cluster_02_page02.png,1,0,0,130,90,RCNHSha_20250921_225051_IMG6,1425,2545,52,47,0.35667911442295974,0.9430340557275542,0.740356615403202
567,2,cluster_02_page02.png,1,1,90,130,90,RCNHSha_20250511_051046_IMG8,2553,449,62,37,0.35664412774076004,0.9297297297297298,0.8321183334235287
4680,2,cluster_02_page02.png,1,2,180,130,90,RCNHSha_20250516_000947_IMG4,2491,1683,60,35,0.35660615202808105,0.9413746630727763,0.8531434978684409
8647,2,cluster_02_page02.png,1,3,270,130,90,RCNHSha_20250922_062047_IMG4,2338,2175,72,43,0.35657811350864776,0.8678107606679035,0.8671616471838639
8751,2,cluster_02_page02.png,1,4,360,130,90,RCNHSha_20250922_062107_IMG6,2510,2708,114,63,0.356450812608169,0.665234375,0.8754670833804297
3878,2,cluster_02_page02.png,1,5,450,130,90,RCNHSha_20250515_023932_IMG3,885,1937,61,44,0.3564374531291591,0.9362336114421931,0.9101134773189594
4068,2,cluster_02_page02.png,1,6,540,130,90,RCNHSha_20250515_034032_IMG7,2028,2561,69,54,0.3563980102866482,0.8322100035473572,0.6414628038204365
8060,2,cluster_02_page02.png,1,7,630,130,90,RCNHSha_20250922_052024_IMG2,1582,289,97,72,0.356360950246583,0.7464534433840598,0.9447140971815287
6731,2,cluster_02_page02.png,1,8,720,130,90,RCNHSha_20250921_225031_IMG4,1311,1724,55,33,0.35631191587988165,0.9633867276887872,0.852952148099693
5364,2,cluster_02_page02.png,1,9,810,130,90,RCNHSha_20250516_011015_IMG6,2663,2435,89,48,0.35629654489811713,0.8118262005880431,0.9170717489029613
7569,2,cluster_02_page02.png,1,10,900,130,90,RCNHSha_20250922_005045_IMG5,1187,318,122,43,0.3562844844294299,0.7840321654221711,0.964127219719505
1706,2,cluster_02_page02.png,1,11,990,130,90,RCNHSha_20250513_030931_IMG3,3258,1728,55,41,0.35627997263871836,0.95,0.8072836325171218
4846,2,cluster_02_page02.png,1,12,1080,130,90,RCNHSha_20250516_001002_IMG5,1326,2262,116,77,0.35627973421643,0.6526296764865354,0.9347683078187488
2355,2,cluster_02_page02.png,1,13,1170,130,90,RCNHSha_20250514_024101_IMG9,2883,491,67,68,0.356173311799458,0.7851851851851852,0.7890465515721259
2132,2,cluster_02_page02.png,1,14,1260,130,90,RCNHSha_20250513_234016_IMG6,2034,1037,78,38,0.35607086911485125,0.8741418764302059,0.9023027242791218
8752,2,cluster_02_page02.png,2,0,0,220,90,RCNHSha_20250922_062107_IMG6,2022,2798,58,48,0.35604788321889363,0.9382964453386988,0.9251978000238953
8297,2,cluster_02_page02.png,2,1,90,220,90,RCNHSha_20250922_055055_IMG5,2899,2429,177,93,0.35594920759992815,0.47009038619556287,0.9052007611576665
6844,2,cluster_02_page02.png,2,2,180,220,90,RCNHSha_20250921_225041_IMG5,2184,2901,104,66,0.3559388334564866,0.7351108896087715,0.8478750286018621
8231,2,cluster_02_page02.png,2,3,270,220,90,RCNHSha_20250922_055055_IMG5,1626,322,60,45,0.35590687414655037,0.8866293848500254,0.783254620235707
7698,2,cluster_02_page02.png,2,4,360,220,90,RCNHSha_20250922_005105_IMG7,2875,1460,48,38,0.3557658934617822,0.9347659247889486,0.7853286484183222
7968,2,cluster_02_page02.png,2,5,450,220,90,RCNHSha_20250922_045113_IMG7,2340,2177,74,45,0.355671689744917,0.8435875216637782,0.8877329301607622
4050,2,cluster_02_page02.png,2,6,540,220,90,RCNHSha_20250515_034032_IMG7,993,1426,65,38,0.35557966511950095,0.9388619854721549,0.859340330923635
6079,2,cluster_02_page02.png,2,7,630,220,90,RCNHSha_20250516_054032_IMG7,2828,1509,114,75,0.3553769397624811,0.7246865959498554,0.9449161282780099
7475,2,cluster_02_page02.png,2,8,720,220,90,RCNHSha_20250922_005035_IMG4,1967,210,87,36,0.3553709053718997,0.8778343359555761,0.9485219982658759
6235,2,cluster_02_page02.png,2,9,810,220,90,RCNHSha_20250520_024045_IMG8,2638,290,56,41,0.35529613805985477,0.9452830188679245,0.7931343091659981
1207,2,cluster_02_page02.png,2,10,900,220,90,RCNHSha_20250513_003900_IMG1,2179,361,71,49,0.35527916402257737,0.8481695568400771,0.8136469357676638
2534,2,cluster_02_page02.png,2,11,990,220,90,RCNHSha_20250514_051016_IMG6,1530,1348,61,31,0.35507471522845285,0.9366812227074236,0.926564686030684
2911,2,cluster_02_page02.png,2,12,1080,220,90,RCNHSha_20250515_001032_IMG7,3195,898,122,90,0.35483254348782445,0.6459412780656304,0.9250556820642498
2732,2,cluster_02_page02.png,2,13,1170,220,90,RCNHSha_20250514_233948_IMG4,1975,2760,79,56,0.3548168450797458,0.83134223471539,0.8880500505281662
8737,2,cluster_02_page02.png,2,14,1260,220,90,RCNHSha_20250922_062107_IMG6,2339,2179,80,37,0.35477544118944615,0.8915537017726799,0.9107595998150283
5562,2,cluster_02_page02.png,3,0,0,310,90,RCNHSha_20250516_020900_IMG1,1343,733,111,81,0.3547586557458253,0.7274534161490683,0.9724769277402133
6346,2,cluster_02_page02.png,3,1,90,310,90,RCNHSha_20250520_031001_IMG5,1021,1975,214,123,0.35472985275411395,0.47514985962516126,0.9348420474709114
1944,2,cluster_02_page02.png,3,2,180,310,90,RCNHSha_20250513_040946_IMG4,1974,276,150,67,0.35452341263964815,0.6117227477128236,0.9636549360462614
4145,2,cluster_02_page02.png,3,3,270,310,90,RCNHSha_20250515_041033_IMG7,1702,2036,62,38,0.354502098947327,0.9235525576166386,0.8316239174055369
8489,2,cluster_02_page02.png,3,4,360,310,90,RCNHSha_20250922_062017_IMG1,1620,320,55,44,0.354449506223541,0.9016676250718804,0.6813033407270488
7479,2,cluster_02_page02.png,3,5,450,310,90,RCNHSha_20250922_005035_IMG4,1189,317,118,44,0.3544225236200481,0.7837521917007598,0.9580873254687384
4155,2,cluster_02_page02.png,3,6,540,310,90,RCNHSha_20250515_041033_IMG7,2030,2559,73,64,0.3543530255180014,0.7951959544879899,0.6720950426419087
3511,2,cluster_02_page02.png,3,7,630,310,90,RCNHSha_20250515_011032_IMG7,1710,2058,55,35,0.3542944788472094,0.9469648562300319,0.7986416533105107
2275,2,cluster_02_page02.png,3,8,720,310,90,RCNHSha_20250514_021100_IMG9,2063,1143,119,89,0.3541473638690223,0.6974585635359116,0.979202710542841
7105,2,cluster_02_page02.png,3,9,810,310,90,RCNHSha_20250921_225141_IMG11,1181,319,69,42,0.3539263303472017,0.889413988657845,0.831085548172194
1734,2,cluster_02_page02.png,3,10,900,310,90,RCNHSha_20250513_031016_IMG6,2539,261,160,142,0.35383649132797534,0.48463286886055934,0.94356756760385
5180,2,cluster_02_page02.png,3,11,990,310,90,RCNHSha_20250516_004030_IMG7,1324,2257,118,85,0.35371504960779343,0.5984382039345247,0.8957284531826359
7631,2,cluster_02_page02.png,3,12,1080,310,90,RCNHSha_20250922_005045_IMG5,2326,2190,82,30,0.3537093034379759,0.8674638764324863,0.9510018039316928
4391,2,cluster_02_page02.png,3,13,1170,310,90,RCNHSha_20250515_234047_IMG8,2687,1541,236,93,0.3536963533445012,0.47912564001575425,0.9898053853144229
8837,2,cluster_02_page02.png,3,14,1260,310,90,RCNHSha_20250922_062127_IMG8,2122,2844,126,35,0.35366761771683886,0.7585387585387585,0.97421115377396
6381,2,cluster_02_page02.png,4,0,0,400,90,RCNHSha_20250520_031016_IMG6,1977,1081,196,162,0.35363571178780795,0.45353504167953074,0.9424081516228126
3301,2,cluster_02_page02.png,4,1,90,400,90,RCNHSha_20250515_010917_IMG2,2635,2501,87,45,0.3535257543384988,0.8517337584695097,0.9228785477640209
2675,2,cluster_02_page02.png,4,2,180,400,90,RCNHSha_20250514_233948_IMG4,816,815,94,42,0.35351021331468085,0.8418310383327131,0.9256076857484371
7378,2,cluster_02_page02.png,4,3,270,400,90,RCNHSha_20250922_002134_IMG10,1179,318,126,44,0.35350433417649585,0.72272621539893,0.9584324476711298
8,2,cluster_02_page02.png,4,4,360,400,90,RCNHSha_20250509_233933_IMG3,2197,181,53,39,0.3534724272474552,0.9485488126649076,0.7411659301508822
4017,2,cluster_02_page02.png,4,5,450,400,90,RCNHSha_20250515_033932_IMG3,1326,1618,157,79,0.35336324541948827,0.5633821571238349,0.9573564951852297
528,2,cluster_02_page02.png,4,6,540,400,90,RCNHSha_20250511_044016_IMG6,927,1496,55,36,0.35336082345152586,0.9468838526912181,0.7972527522162896
4598,2,cluster_02_page02.png,4,7,630,400,90,RCNHSha_20250516_000901_IMG1,2612,2433,68,46,0.35334159347439453,0.8816029143897997,0.7379175481719743
1304,2,cluster_02_page02.png,4,8,720,400,90,RCNHSha_20250513_003931_IMG3,2389,1325,59,44,0.35319376791241464,0.8892857142857142,0.7436176831264997
5130,2,cluster_02_page02.png,4,9,810,400,90,RCNHSha_20250516_004030_IMG7,1413,784,116,93,0.3531279373715606,0.744771982867221,0.9704617592980261
6284,2,cluster_02_page02.png,4,10,900,400,90,RCNHSha_20250520_024045_IMG8,2042,2103,73,47,0.35305689993142253,0.8286426790167438,0.8213471336015423
3466,2,cluster_02_page02.png,4,11,990,400,90,RCNHSha_20250515_011017_IMG6,1983,2779,76,47,0.35304131439030917,0.8234477974332293,0.8782018488959837
3521,2,cluster_02_page02.png,4,12,1080,400,90,RCNHSha_20250515_011032_IMG7,2034,2564,71,51,0.35303708399949063,0.8444180522565321,0.7270598949106593
621,2,cluster_02_page02.png,4,13,1170,400,90,RCNHSha_20250511_233901_IMG1,924,2114,42,38,0.35293881667723276,0.9616888193901486,0.6850088521407018
8821,2,cluster_02_page02.png,4,14,1260,400,90,RCNHSha_20250922_062127_IMG8,2339,2178,80,45,0.3528255039476675,0.8583106267029973,0.9036453777194027
1284,2,cluster_02_page02.png,5,0,0,490,90,RCNHSha_20250513_003931_IMG3,1354,765,62,39,0.3527477117819552,0.9005975013579577,0.8353522537439277
1923,2,cluster_02_page02.png,5,1,90,490,90,RCNHSha_20250513_040901_IMG1,1383,2313,61,37,0.35264254002124146,0.9226190476190477,0.8871740514658685
6301,2,cluster_02_page02.png,5,2,180,490,90,RCNHSha_20250520_031001_IMG5,2635,282,57,41,0.3525621698628964,0.9308252427184466,0.7639472559511667
8304,2,cluster_02_page02.png,5,3,270,490,90,RCNHSha_20250922_055055_IMG5,2515,2705,106,69,0.3525143870534238,0.6721907841552143,0.7964359546339301
386,2,cluster_02_page02.png,5,4,360,490,90,RCNHSha_20250511_021016_IMG6,2341,187,49,38,0.3523148272329706,0.9586104951958611,0.71308372444689
7455,2,cluster_02_page02.png,5,5,450,490,90,RCNHSha_20250922_002134_IMG10,1708,2319,48,44,0.3523040385651506,0.9463340891912321,0.7887999436928044
7780,2,cluster_02_page02.png,5,6,540,490,90,RCNHSha_20250922_005145_IMG11,1666,1105,88,64,0.35229725959599884,0.7754224270353303,0.8979366243030016
4924,2,cluster_02_page02.png,5,7,630,490,90,RCNHSha_20250516_001016_IMG6,2767,1197,82,64,0.35223758869728855,0.7628040057224607,0.5807182981757872
2097,2,cluster_02_page02.png,5,8,720,490,90,RCNHSha_20250513_054002_IMG5,2322,2366,52,31,0.3521645467783607,0.956060606060606,0.8303694267965248
5644,2,cluster_02_page02.png,5,9,810,490,90,RCNHSha_20250516_031002_IMG5,1106,1273,93,33,0.35216187418925404,0.8584905660377359,0.9684833314817213
3828,2,cluster_02_page02.png,5,10,900,490,90,RCNHSha_20250515_023917_IMG2,2654,2409,53,41,0.35211895009353517,0.9350393700787402,0.7777005727003332
7752,2,cluster_02_page02.png,5,11,990,490,90,RCNHSha_20250922_005145_IMG11,1187,319,121,42,0.3520408273521791,0.7707979626485568,0.9623287105257865
6258,2,cluster_02_page02.png,5,12,1080,490,90,RCNHSha_20250520_024045_IMG8,1964,1092,212,155,0.3519071972139043,0.4560349535772802,0.9379839977590199
1828,2,cluster_02_page02.png,5,13,1170,490,90,RCNHSha_20250513_031031_IMG7,3032,844,74,56,0.3518364149950162,0.8208787082238077,0.826509981931347
2096,2,cluster_02_page02.png,5,14,1260,490,90,RCNHSha_20250513_054002_IMG5,1381,2296,52,43,0.3517985323926243,0.9451962110960758,0.8414668811653423
6922,2,cluster_02_page02.png,6,0,0,580,90,RCNHSha_20250921_225051_IMG6,1711,2311,54,33,0.3517947345256638,0.9434944237918216,0.8544382939053694
9093,2,cluster_02_page02.png,6,1,90,580,90,RCNHSha_20250922_072118_IMG7,2333,2184,78,44,0.3517546952395425,0.8392023759015698,0.8397328461533518
4295,2,cluster_02_page02.png,6,2,180,580,90,RCNHSha_20250515_054049_IMG8,1031,1436,48,34,0.3517223040242478,0.957796852646638,0.7226856046507363
6695,2,cluster_02_page02.png,6,3,270,580,90,RCNHSha_20250921_225031_IMG4,1180,321,69,43,0.35163329552224715,0.880941393631749,0.8267694364321662
1969,2,cluster_02_page02.png,6,4,360,580,90,RCNHSha_20250513_041101_IMG9,1406,744,92,62,0.35153205705709323,0.7506033789219629,0.87156130107667
6323,2,cluster_02_page02.png,6,5,450,580,90,RCNHSha_20250520_031001_IMG5,1891,1110,179,114,0.351381947787106,0.44673091951028915,0.9431185201484564
3353,2,cluster_02_page02.png,6,6,540,580,90,RCNHSha_20250515_010932_IMG3,2130,2602,81,45,0.35134157671098026,0.890282131661442,0.9607139497643721
187,2,cluster_02_page02.png,6,7,630,580,90,RCNHSha_20250510_020931_IMG3,2169,2598,60,37,0.3513148899780758,0.9264437689969605,0.7947946432240236
2532,2,cluster_02_page02.png,6,8,720,580,90,RCNHSha_20250514_051016_IMG6,2152,1206,131,44,0.35128546868605787,0.7096313912009512,0.9728811331719809
6360,2,cluster_02_page02.png,6,9,810,580,90,RCNHSha_20250520_031016_IMG6,2636,274,56,40,0.351202642871835,0.9365884590995561,0.74504546719172
7532,2,cluster_02_page02.png,6,10,900,580,90,RCNHSha_20250922_005035_IMG4,2976,1882,58,37,0.35111792273835213,0.8938547486033519,0.7719295805293226
2311,2,cluster_02_page02.png,6,11,990,580,90,RCNHSha_20250514_023931_IMG3,2926,2161,60,51,0.3511129321703025,0.8885572139303483,0.6937305094823017
9576,2,cluster_02_page02.png,6,12,1080,580,90,RCNHSha_20250922_202225_IMG11,1078,2562,84,69,0.3511007484701191,0.7584568073804865,0.8705201003400698
544,2,cluster_02_page02.png,6,13,1170,580,90,RCNHSha_20250511_044016_IMG6,2800,2380,51,44,0.3510816017362339,0.9198757763975155,0.6692386714523666
1940,2,cluster_02_page02.png,6,14,1260,580,90,RCNHSha_20250513_040932_IMG3,1379,2307,65,32,0.35099471054249765,0.911408540471638,0.8877378972080542
5361,2,cluster_02_page02.png,7,0,0,670,90,RCNHSha_20250516_011015_IMG6,1322,2258,119,82,0.3509652015684458,0.5981920199501247,0.897740587961135
5840,2,cluster_02_page02.png,7,1,90,670,90,RCNHSha_20250516_041017_IMG6,1319,1379,97,93,0.35080193508833907,0.7243480380209603,0.9507615898917966
104,2,cluster_02_page02.png,7,2,180,670,90,RCNHSha_20250510_004101_IMG9,2908,605,56,39,0.35078495144684807,0.9299242424242424,0.8019233784411123
